#T = 10 MeV, a = 0.01 fm, mu/nb = 0.999, nf = 2
10.0	-0.003390429150693358	0.012016519249839722	-0.008534521683548063	0.006457331750548291
10.2	-0.002119426895903984	0.008668930204276433	-0.005201964594794187	0.004524458803846733
10.4	-0.001236721586403393	0.006367335609922808	-0.002994399200573522	0.003308340683422675
10.6	-0.0006190184931899684	0.004776675523240053	-0.001541356220473223	0.002536727072815359
10.8	-0.0001839249682903585	0.003670599675994823	-0.0005932993456186097	0.0020409224007733964
11.0	0.00012391959255047497	0.0028957919411849594	0.00001786816195905041	0.0017163964090884856
11.2	0.000341986922814542	0.002348132908733036	0.00040519572809812987	0.0014983927085463501
11.4	0.0004958802898375803	0.0019567262255394016	0.0006444955397037719	0.0013468060757941057
11.6	0.0006032957356169444	0.0016731673197312043	0.0007864234666442567	0.001236802413748491
11.8	0.0006766285422094697	0.0014643173373069668	0.0008646873804027559	0.0011530021300674598
12.0	0.0007246904186588208	0.0013074264523790223	0.000901619439595818	0.0010858758847460254
12.2	0.0007538441081002841	0.001186835082510841	0.0009119491127233106	0.0010295134842735261
12.4	0.0007687567776843994	0.0010917368708153773	0.0009053484277515868	0.000980244214407545
12.6	0.0007729039287625403	0.0010146575008122079	0.0008881413665617224	0.0009357843654676895
12.8	0.0007689097494845942	0.0009504171429550301	0.0008644462940134963	0.000894710649182192
13.0	0.0007587798294986455	0.0008954204503917799	0.000836935532485522	0.0008561347524091312
13.2	0.0007440626000747641	0.0008471690207922882	0.0008073376947290631	0.0008195018798287209
13.4	0.0007259631663538204	0.0008039254406445528	0.0007767680905889641	0.0007844656891879976
13.6	0.0007054249795113478	0.0007644809843637429	0.0007459448607469645	0.0007508103198072187
13.8	0.0006831894844383857	0.0007279944689048477	0.0007153295883866251	0.0007184015106139009
14.0	0.0006598404444958689	0.0006938801517115223	0.0006852182900650192	0.0006871557556526493
14.2	0.0006358374201377724	0.0006617295690570355	0.000655799999647656	0.0006570207106443726
14.4	0.0006115414305428152	0.0006312569554964624	0.0006271943186488559	0.0006279626750826508
14.6	0.0005872348789156715	0.0006022611068587727	0.000599475402043784	0.0005999585697864679
14.8	0.0005631371948398874	0.0005745987462350149	0.0005726872537147401	0.0005729908044346692
15.0	0.000539417227253898	0.0005481659575126744	0.0005468534911865877	0.0005470440259303942
15.2	0.0005162031366206517	0.0005228852871230675	0.0005219836133632167	0.0005221031048254723
15.4	0.000493590338249383	0.0004986968315922962	0.0004980770702914428	0.0004981519438444975
15.6	0.0004716479106756519	0.0004755521270691162	0.0004751259578395222	0.00047517283453327424
15.8	0.0004504237843055256	0.00045341000548302155	0.00045311685389753454	0.0004531461783337986
16.0	0.00042994895366891623	0.0004322338266900419	0.0004320321173016712	0.0004320504469005553
16.2	0.0004102409033826911	0.0004119896685197063	0.00041185084715981296	0.00041186229523766904
16.4	0.00039130639784150454	0.00039264517877370944	0.00039254962300058706	0.00039255676753027237
16.6	0.0003731437540187357	0.00037416887991735195	0.00037410309842124867	0.00037410755376059336
16.8	0.00035574469306809127	0.0003565297788956872	0.0003564844918404879	0.0003564872680879399
17.0	0.0003390958478531083	0.00033969717842950134	0.00033966600052769277	0.0003396677291877289
17.2	0.0003231799888989587	0.0003236406174765921	0.0003236191538703472	0.00032362022943995173
17.4	0.00030797701956937295	0.0003083298908150752	0.00030831511594796166	0.0003083157846739086
17.6	0.00029346478194118255	0.00029373511357307775	0.0002937249442246766	0.00029372535969648326
17.8	0.00027961970728944554	0.0002798268077319251	0.0002798198093713342	0.0002798200673130078
18.0	0.0002664173390020616	0.00026657599555123115	0.00026657118029389034	0.0002665713403199662
18.2	0.00025383275076367877	0.0002539542903843123	0.00025395097792677614	0.000253951077135969
18.4	0.0002418408788098101	0.00024193397919866026	0.00024193170107333266	0.00024193176253545738
18.6	0.00023041678372551683	0.00023048809372492885	0.00023048652736573533	0.00023048656541622677
18.8	0.0002195358545484229	0.00021959046892009172	0.0002195893922501054	0.00021958941579043665
19.0	0.00020917396569933926	0.00020921578857671321	0.00020921504872720866	0.00020921506328069523
19.2	0.00019930759542826005	0.0001993396186350888	0.0001993391103976376	0.00019933911938901716
19.4	0.00018991391293892248	0.00018993842917116796	0.00018993808015442464	0.0001899380857057044
19.6	0.000180970840110905	0.000180989606262006	0.00018098936666752807	0.00018098937009260356
19.8	0.00017245709269691768	0.00017247145500861436	0.000172471290588986	0.00017247129270082261
20.0	0.00016435220502235493	0.00016436319499715926	0.0001643630822065619	0.0001643630835078294
