0.	1.767023150916083
0.002	1.7670264306569359
0.004	1.7670362698592932
0.006	1.7670526684625536
0.008	1.7670756263657144
0.01	1.767105143427371
0.012	1.7671412194657286
0.014	1.7671838542585891
0.016	1.7672330475433713
0.018000000000000002	1.7672887990170971
0.02	1.7673511083364117
0.022	1.7674199751175763
0.024	1.767495398936481
0.026000000000000002	1.767577379328646
0.028	1.7676659157892285
0.03	1.7677610077730344
0.032	1.7678626546945189
0.034	1.7679708559277976
0.036000000000000004	1.7680856108066576
0.038	1.7682069186245613
0.04	1.7683347786346617
0.042	1.7684691900498075
0.044	1.7686101520425588
0.046	1.768757663745194
0.048	1.7689117242497254
0.05	1.7690723326079123
0.052000000000000005	1.7692394878312652
0.054	1.769413188891074
0.056	1.76959343471841
0.058	1.7697802242041474
0.06	1.7699735561989764
0.062	1.770173429513421
0.064	1.77037984291785
0.066	1.7705927951425027
0.068	1.7708122848775005
0.07	1.7710383107728673
0.07200000000000001	1.7712708714385483
0.074	1.7715099654444293
0.076	1.7717555913203582
0.078	1.7720077475561622
0.08	1.772266432601676
0.082	1.7725316448667554
0.084	1.7728033827213057
0.08600000000000001	1.773081644495304
0.088	1.773366428478819
0.09	1.7736577329220427
0.092	1.7739555560353095
0.094	1.774259895989124
0.096	1.7745707509141857
0.098	1.7748881189014216
0.1	1.775211998002006
0.10200000000000001	1.7755423862273938
0.10400000000000001	1.7758792815493483
0.106	1.7762226818999673
0.108	1.7765725851717222
0.11	1.7769289892174807
0.112	1.7772918918505383
0.114	1.7776612908446552
0.116	1.778037183934086
0.11800000000000001	1.778419568813617
0.12	1.7788084431385929
0.122	1.7792038045249599
0.124	1.779605650549295
0.126	1.780013978748847
0.128	1.78042878662157
0.13	1.7808500716261608
0.132	1.7812778311821023
0.134	1.781712062669695
0.136	1.782152763430103
0.138	1.782599930765394
0.14	1.7830535619385712
0.14200000000000002	1.7835136541736298
0.14400000000000002	1.7839802046555884
0.146	1.784453210530537
0.148	1.7849326689056797
0.15	1.785418576849381
0.152	1.7859109313912076
0.154	1.7864097295219783
0.156	1.786914968193813
0.158	1.7874266443201714
0.16	1.7879447547759106
0.162	1.7884692963973332
0.164	1.7890002659822306
0.166	1.78953766028994
0.168	1.7900814760413948
0.17	1.7906317099191775
0.17200000000000001	1.7911883585675672
0.17400000000000002	1.7917514185926045
0.176	1.7923208865621312
0.178	1.7928967590058627
0.18	1.793479032415429
0.182	1.7940677032444403
0.184	1.7946627679085425
0.186	1.7952642227854767
0.188	1.7958720642151407
0.19	1.7964862884996387
0.192	1.797106891903356
0.194	1.7977338706530146
0.196	1.7983672209377348
0.198	1.7990069389090986
0.2	1.7996530206830905
0.202	1.800305462332685
0.20400000000000001	1.8009642598991007
0.20600000000000002	1.8016294093844287
0.20800000000000002	1.8023009067535476
0.21	1.8029787479342017
0.212	1.8036629288170638
0.214	1.8043534452558085
0.216	1.8050502930671843
0.218	1.8057534680310814
0.22	1.8064629658906093
0.222	1.8071787823521648
