0 0 0 0 0
0.05 1.74468 0.00299796 -3.91813e-18 6.8294e-17
0.1 1.80568 0.0014787 -1.07689e-17 7.95423e-18
0.15 1.79291 0.000985426 2.87828e-18 2.54176e-18
0.2 1.76616 0.000739493 -4.43459e-19 1.16117e-18
0.25 1.73118 0.000576306 4.60599e-19 6.33227e-19
0.3 1.69305 0.000474066 -1.01929e-20 3.81013e-19
0.35 1.65674 0.000412623 1.19082e-19 2.45761e-19
0.4 1.62019 0.000347602 1.09553e-19 1.70209e-19
0.45 1.58286 0.000313366 2.39179e-20 1.22783e-19
0.5 1.54712 0.000277835 -1.56318e-19 9.33171e-20
0.55 1.51115 0.000251009 -5.70987e-20 7.08701e-20
0.6 1.47652 0.000227957 2.06713e-20 5.56094e-20
0.65 1.44284 0.000207431 -2.72596e-20 4.55761e-20
0.7 1.40991 0.000186074 7.9455e-21 3.67611e-20
0.75 1.37813 0.000170038 6.69049e-20 3.0704e-20
0.8 1.34691 0.000161873 2.93148e-20 2.58407e-20
0.85 1.31635 0.000147059 -2.70415e-20 2.19228e-20
0.9 1.28754 0.000134035 -2.39268e-20 1.8927e-20
0.95 1.25887 0.000128169 6.04906e-21 1.59195e-20
1 1.23108 0.000117855 -1.07173e-20 1.39361e-20
1.05 1.20446 0.000110478 1.3808e-21 1.19671e-20
1.1 1.17863 0.000104472 6.66357e-21 1.04816e-20
1.15 1.15325 9.67172e-05 -8.08592e-21 9.19185e-21
1.2 1.12909 9.13261e-05 -3.18566e-21 8.17988e-21
1.25 1.10536 8.47982e-05 -3.00391e-21 7.10188e-21
1.3 1.08233 7.88337e-05 3.83716e-21 6.43316e-21
1.35 1.06041 7.52235e-05 1.03527e-20 5.63078e-21
1.4 1.03883 6.98108e-05 -5.81132e-21 4.99688e-21
1.45 1.01812 6.8245e-05 1.29065e-21 4.35406e-21
1.5 0.99777 6.2801e-05 -4.4527e-21 3.95415e-21
1.55 0.978356 5.93695e-05 3.68236e-21 3.59597e-21
1.6 0.959487 5.56973e-05 -3.64287e-21 3.19183e-21
1.65 0.941146 5.34421e-05 -8.96023e-22 2.83524e-21
1.7 0.923405 5.01718e-05 -8.9649e-22 2.51537e-21
1.75 0.906151 4.73995e-05 -3.02601e-22 2.29659e-21
1.8 0.889344 4.58777e-05 6.9542e-21 2.04326e-21
1.85 0.873205 4.26477e-05 -1.95652e-21 1.88601e-21
1.9 0.857437 4.07526e-05 5.36814e-22 1.72353e-21
1.95 0.84226 3.91988e-05 1.43187e-21 1.58494e-21
2 0.827433 3.74516e-05 -7.15816e-22 1.40273e-21
