0 0 0 0 0
0.05 -0.0474248 0.000131909 -0.000176441 0.000127104
0.1 -0.0945305 0.000667474 0.000491741 0.000425593
0.15 -0.139594 0.000543099 -0.000276849 0.000449666
0.2 -0.182924 0.00103497 -0.00131539 0.00111052
0.25 -0.22446 0.000850047 0.00112935 0.000860483
0.3 -0.262212 0.00123226 -0.00121431 0.00118833
0.35 -0.291108 0.00131341 -0.000512064 0.00129396
0.4 -0.312529 0.00154409 0.00289344 0.00148851
0.45 -0.319464 0.00216531 0.00596416 0.00465727
0.5 -0.318762 0.00716855 -0.00497193 0.00555831
0.55 -0.276817 0.00673863 -0.000977401 0.00291948
0.6 -0.230567 0.00339793 -0.00358862 0.00329292
0.65 -0.13448 0.00374659 0.00118808 0.00344455
0.7 0.0263503 0.00530412 0.00513284 0.0052021
0.75 0.278255 0.00599585 0.00594922 0.00498346
0.8 0.677825 0.0118481 0.0117455 0.0184788
0.85 1.26844 0.0106306 -0.00555926 0.0116787
0.9 1.6771 0.00251613 -0.00533241 0.00281956
0.95 1.64289 0.000692652 -0.000701432 0.000691066
1 1.59625 0.000406991 0.000290373 0.000399008
1.05 1.55145 0.000296443 0.000168374 0.000284145
1.1 1.50937 0.000228824 7.0255e-05 0.000220074
1.15 1.46786 0.000181049 -1.25851e-05 0.00018008
1.2 1.42819 0.000155098 -2.92541e-05 0.000150043
1.25 1.38945 0.000131249 -0.000104175 0.000130144
1.3 1.35276 0.000117386 -4.26828e-05 0.000112753
1.35 1.31724 0.000102912 -6.40538e-05 0.000101809
1.4 1.28281 9.08826e-05 -0.000159724 9.04e-05
1.45 1.24975 8.20738e-05 0.000125468 8.31339e-05
1.5 1.21804 7.40276e-05 -4.75059e-05 7.40068e-05
1.55 1.18753 6.93195e-05 -1.52788e-05 6.6429e-05
1.6 1.15829 6.25609e-05 2.87857e-05 6.15963e-05
1.65 1.13004 5.76818e-05 0.00010702 5.715e-05
1.7 1.10288 5.21456e-05 2.08989e-05 5.26777e-05
1.75 1.07676 4.8495e-05 -1.56996e-05 4.91316e-05
1.8 1.05167 4.51578e-05 1.99137e-05 4.55596e-05
1.85 1.02753 4.08074e-05 0.000158051 4.18687e-05
1.9 1.00435 3.95805e-05 3.32059e-05 3.95382e-05
1.95 0.982038 3.66199e-05 -3.06465e-05 3.69225e-05
2 0.960544 3.3685e-05 -3.83226e-05 3.48101e-05
