0.9500000000000001	-6.653770296796288e-8	1.5999158596285644e-9	-2.5129711653250236e-8	-1.632525570559392e-8
0.9504999999999999	-7.633481043127213e-8	1.8359984032084065e-9	-2.8830304341994812e-8	-1.8728867757355983e-8
0.9510000000000002	-8.757438105165369e-8	2.1070010300358915e-9	-3.307589321948596e-8	-2.1486327245973547e-8
0.9515	-1.0046876946332126e-7	2.418115398907061e-9	-3.7946756563249604e-8	-2.4649712196776e-8
0.9520000000000001	-1.1526158473869856e-7	2.775313352689806e-9	-4.3535002504193615e-8	-2.8278761001309656e-8
0.9525	-1.3223228799271046e-7	3.185466767606981e-9	-4.99463138011347e-8	-3.2441997852483984e-8
0.953	-1.5170146553573546e-7	3.656486619951268e-9	-5.730195043057119e-8	-3.7218023094604084e-8
0.9535	-1.7403687659324553e-7	4.197484595735403e-9	-6.574104823885448e-8	-4.2696992517550186e-8
0.954	-1.996603890466842e-7	4.818961214937942e-9	-7.542325762551665e-8	-4.8982313082229375e-8
0.9545	-2.2905593316696415e-7	5.533025232604212e-9	-8.653177281892349e-8	-5.619258650602046e-8
0.9550000000000001	-2.627786222009249e-7	6.353650050934236e-9	-9.927680990566171e-8	-6.446383662532884e-8
0.9554999999999999	-3.01465210263188e-7	7.296974076696319e-9	-1.1389960054349136e-7	-7.395206155764371e-8
0.9560000000000002	-3.458460826539826e-7	8.381653447258066e-9	-1.3067697841152227e-7	-8.483615748436643e-8
0.9565	-3.96759001887722e-7	9.629277403879198e-9	-1.4992664715017244e-7	-9.732126745180865e-8
0.9569999999999999	-4.551648648507846e-7	1.1064858912801535e-8	-1.720132320763872e-7	-1.1164261603163898e-7
0.9575000000000001	-5.221657631362999e-7	1.2717416052262753e-8	-1.9735523363062877e-7	-1.280698990889912e-7
0.958	-5.990256803190781e-7	1.4620663364034615e-8	-2.2643301868256666e-7	-1.4691230737661744e-7
0.9585	-6.871942073859505e-7	1.6813837027707025e-8	-2.5979800691973045e-7	-1.685242733076521e-7
0.9590000000000001	-7.883337114425142e-7	1.9342683635179166e-8	-2.980832340767485e-7	-1.9331204215573473e-7
0.9595	-9.043504539626641e-7	2.226064988544388e-8	-3.4201550234200224e-7	-2.2174118217943707e-7
0.9600000000000001	-1.0374302240751504e-6	2.5630320157857608e-8	-3.924293616321906e-7	-2.543451628389205e-7
0.9604999999999999	-1.190079130598896e-6	2.9525161268824507e-8	-4.5028320443382196e-7	-2.9173514640908707e-7
0.9610000000000002	-1.3651702846909888e-6	3.403164956825064e-8	-5.166778026354799e-7	-3.346111558888491e-7
0.9615	-1.56599720402723e-6	3.925187592196429e-8	-5.928776685038578e-7	-3.8377480108255765e-7
0.9619999999999999	-1.7963348803608781e-6	4.530675039626771e-8	-6.803356852608596e-7	-4.40143764905577e-7
0.9625000000000001	-2.0605095759978405e-6	5.233996235106659e-8	-7.807215275128068e-7	-5.047682730059735e-7
0.963	-2.3634785519739042e-6	6.052289541379055e-8	-8.959544804197407e-7	-5.788497911535333e-7
0.9635	-2.7109210820774626e-6	7.006075336611924e-8	-1.0282413718627253e-6	-6.637622156807031e-7
0.9640000000000001	-3.1093422725363832e-6	8.120022610038918e-8	-1.180120457535314e-6	-7.610758413112877e-7
0.9645	-3.566191386864278e-6	9.423911935516386e-8	-1.3545122492626492e-6	-8.725844061624199e-7
0.9650000000000001	-4.089996567940611e-6	1.0953849417454615e-7	-1.554778457394959e-6	-1.000335522958661e-6
0.9655	-4.690518052692136e-6	1.2753801997346797e-7	-1.7847904355975876e-6	-1.1466648049102332e-6
0.966	-5.378922185064094e-6	1.4877544897856305e-7	-2.0490087791646644e-6	-1.3142339792191007e-6
0.9665	-6.167978744533989e-6	1.7391138268345843e-7	-2.352576046511255e-6	-1.506073243799566e-6
0.967	-7.072284311713559e-6	2.037608392942493e-7	-2.701424960628824e-6	-1.7256280539792955e-6
0.9675000000000001	-8.108514577376707e-6	2.3933356566147537e-7	-3.102404918896793e-6	-1.9768104126628507e-6
0.968	-9.295708649494847e-6	2.81885593719187e-7	-3.5634302152328774e-6	-2.264054562059191e-6
0.9685	-0.000010655588501297274	3.329852518404657e-7	-4.09365408195404e-6	-2.5923767138298645e-6
0.9690000000000001	-0.000012212916700680399	3.9459774458627314e-7	-4.703673518685233e-6	-2.9674380754850016e-6
0.9695000000000001	-0.000013995895426157718	4.69193556597792e-7	-5.4057709266103675e-6	-3.3956098914266087e-6
0.97	-0.000016036609453075822	5.598873724438087e-7	-6.214199848690947e-6	-3.884038460574091e-6
0.9705	-0.000018371515216891642	6.706159962699156e-7	-7.14552367646975e-6	-4.440707044229371e-6
0.9710000000000001	-0.000021041977140650766	8.063659710211628e-7	-8.219018072930463e-6	-5.074490139795345e-6
0.9715	-0.000024094851043115506	9.734643062510006e-7	-9.457150132104202e-6	-5.7951936410649565e-6
0.972	-0.000027583112490672176	1.1799489891186721e-6	-0.000010886150000372062	-6.613571771305471e-6
0.9724999999999999	-0.00003156652526449903	1.4360398182526014e-6	-0.000012536693860344613	-7.541308156505851e-6
0.973	-0.00003611234150596044	1.754734566295041e-6	-0.000014444720836700013	-8.590943751353138e-6
0.9735	-0.000041296020382892076	2.152560470996265e-6	-0.000016652410482812345	-9.775728241483285e-6
0.9740000000000001	-0.00004720194608861553	2.6505163801129057e-6	-0.0000192093519144178	-0.000011109363687187853
0.9745000000000001	-0.00005392411846553536	3.2752461433670496e-6	-0.000022173940089855983	-0.00001260559920300555
0.975	-0.00006156678041682874	4.0604883818945325e-6	-0.000025615038680592767	-0.000014277623095530114
