0 0.000568125 0.000495255 -0.00413448 0.00351914
0.05 -1.23839e-17 1.14129e-17 0.000687558 0.00125433
0.1 3.22386e-19 2.60559e-18 0.00146787 0.000861284
0.15 -2.65755e-19 1.24481e-18 -0.000453238 0.000684111
0.2 -3.17318e-19 7.42393e-19 -0.000715536 0.000586342
0.25 -3.85363e-19 4.89158e-19 -0.000851638 0.000522414
0.3 1.07841e-19 3.46226e-19 -0.000570527 0.000460792
0.35 2.0015e-20 2.60413e-19 -0.000780261 0.000410795
0.4 1.07155e-19 1.98279e-19 -0.000123437 0.000374508
0.45 -1.08796e-19 1.58572e-19 -0.000280024 0.00034374
0.5 -3.25852e-20 1.27448e-19 0.000549995 0.00032027
0.55 -4.67671e-20 1.07333e-19 -0.000475644 0.000297373
0.6 8.67455e-20 8.74419e-20 -0.00046787 0.000275743
0.65 1.32508e-19 7.30006e-20 8.21664e-05 0.000258629
0.7 -1.35781e-19 6.22158e-20 -0.000575796 0.000242212
0.75 -1.10814e-20 5.37199e-20 -4.98757e-06 0.000230525
0.8 -1.66719e-20 4.52461e-20 -0.000269045 0.000216694
0.85 -4.11366e-21 3.99183e-20 0.000516169 0.000203413
0.9 2.71353e-20 3.48116e-20 -0.000383175 0.000195039
0.95 9.53431e-22 3.04728e-20 -2.315e-06 0.000184814
1 1.66147e-20 2.65278e-20 4.2772e-06 0.000174998
1.05 -1.36616e-20 2.35495e-20 7.85184e-05 0.0001642
1.1 -2.91676e-20 2.07434e-20 -0.000299587 0.000153934
1.15 -2.18271e-21 1.88633e-20 -3.93597e-05 0.000145797
1.2 -2.33301e-21 1.70755e-20 0.000230884 0.000139785
1.25 -1.29619e-20 1.47407e-20 -0.00029058 0.000136505
1.3 9.69375e-21 1.34687e-20 0.000398998 0.000129485
1.35 3.25887e-20 1.20569e-20 -4.54246e-05 0.000123643
1.4 -1.13195e-20 1.10659e-20 -0.000136741 0.000117087
1.45 -1.30161e-20 9.90299e-21 1.18339e-05 0.000110328
1.5 -9.78553e-21 9.09121e-21 0.000123206 0.000109477
1.55 1.01386e-20 8.21596e-21 -0.00022875 0.000104337
1.6 1.22627e-21 7.49311e-21 7.16041e-06 0.000100198
1.65 1.83793e-21 6.87138e-21 6.22589e-05 9.44245e-05
1.7 2.15315e-21 6.293e-21 -3.06009e-05 9.15933e-05
1.75 -7.9791e-21 5.64266e-21 -0.000154003 8.69688e-05
1.8 6.82148e-21 5.26669e-21 -1.13597e-05 8.51403e-05
1.85 4.87258e-21 4.76201e-21 -5.57337e-05 8.13862e-05
1.9 -9.76672e-22 4.46964e-21 -0.00029346 7.82246e-05
1.95 3.26146e-22 4.06157e-21 -9.26246e-05 7.56454e-05
2 -2.15825e-21 3.7283e-21 4.66745e-05 7.26178e-05
