0 -7.38401e-11 6.32758e-11 0.000209282 0.00093963
0.05 1.84823e-18 2.71314e-18 0.000452061 0.000396607
0.1 2.80896e-18 7.91219e-19 0.000693016 0.000276269
0.15 4.30208e-20 3.87761e-19 -0.000707697 0.000220136
0.2 2.52792e-19 2.34475e-19 -0.000832608 0.000185658
0.25 -1.94804e-19 1.54873e-19 -0.00132115 0.000165096
0.3 2.50687e-20 1.10397e-19 0.000305292 0.000144329
0.35 3.76813e-22 8.25383e-20 -0.000432807 0.000129459
0.4 -5.23624e-20 6.34498e-20 -0.000337924 0.00012037
0.45 -4.0702e-20 5.02289e-20 0.000158364 0.000110586
0.5 -2.10535e-20 4.02282e-20 8.66704e-05 0.000101891
0.55 3.01006e-20 3.31307e-20 -1.70079e-05 9.45257e-05
0.6 -2.31285e-20 2.74308e-20 2.22074e-05 8.74497e-05
0.65 -1.78819e-21 2.31561e-20 0.000350087 8.11867e-05
0.7 1.03736e-20 1.95846e-20 -0.000284854 7.71733e-05
0.75 1.87837e-22 1.68036e-20 -1.01264e-05 7.08777e-05
0.8 7.25369e-22 1.44387e-20 0.000827228 6.87087e-05
0.85 2.36322e-21 1.25069e-20 5.95475e-05 6.50748e-05
0.9 -9.00181e-21 1.08531e-20 -0.000283245 5.99791e-05
0.95 1.63436e-20 9.59263e-21 -0.000283111 5.68706e-05
1 -3.31246e-21 8.45082e-21 0.000109766 5.48292e-05
1.05 3.76036e-21 7.43605e-21 1.79901e-05 5.22443e-05
1.1 9.70836e-21 6.60795e-21 -1.63152e-05 4.98576e-05
1.15 4.34493e-21 5.86884e-21 0.000241122 4.69207e-05
1.2 -1.50461e-21 5.25183e-21 0.000328845 4.43313e-05
1.25 2.0659e-21 4.7096e-21 -3.41029e-05 4.28269e-05
1.3 -5.94389e-21 4.22438e-21 0.000182427 4.0062e-05
1.35 5.01377e-21 3.82771e-21 -4.20343e-05 3.88804e-05
1.4 1.03454e-21 3.46532e-21 -0.000184793 3.76823e-05
1.45 5.36744e-21 3.13088e-21 -0.000298096 3.61611e-05
1.5 -1.36748e-21 2.85377e-21 -0.000128727 3.40049e-05
1.55 3.98089e-22 2.60088e-21 -2.01108e-05 3.24781e-05
1.6 -1.50309e-21 2.37076e-21 0.000141379 3.1061e-05
1.65 3.82722e-21 2.16849e-21 -9.98642e-05 3.02375e-05
1.7 7.56169e-22 1.98128e-21 0.000259002 2.95955e-05
1.75 1.83557e-21 1.80616e-21 -0.000132393 2.74521e-05
1.8 2.26292e-21 1.64469e-21 1.66975e-05 2.64704e-05
1.85 9.89379e-22 1.51831e-21 6.22098e-05 2.60325e-05
1.9 2.51904e-21 1.40248e-21 0.000147708 2.46189e-05
1.95 1.45475e-22 1.30115e-21 0.000174574 2.37564e-05
2 2.05147e-21 1.19508e-21 -7.55449e-05 2.28856e-05
