0 0 0 0 0
0.05 -0.046708 0.000309051 0.000615137 0.000242601
0.1 -0.0922423 0.000466625 -0.000268215 0.000407571
0.15 -0.138319 0.000600051 -4.6263e-05 0.000731203
0.2 -0.18193 0.000957004 0.000591235 0.000928211
0.25 -0.221726 0.00134478 -0.000854271 0.00142026
0.3 -0.258272 0.00226233 -0.00221519 0.00298974
0.35 -0.293664 0.00556107 -0.00143245 0.00189915
0.4 -0.308753 0.00547687 0.00376229 0.0042135
0.45 -0.314928 0.0033214 -0.000850062 0.00313957
0.5 -0.302631 0.00374819 -0.00137712 0.00332127
0.55 -0.280183 0.00342058 -0.00120914 0.00369217
0.6 -0.212027 0.00609512 0.000868649 0.00519553
0.65 -0.10305 0.00495075 0.00840368 0.00491072
0.7 0.0556627 0.00716668 -0.00577899 0.00640288
0.75 0.324701 0.00808054 0.00467295 0.00774869
0.8 0.687242 0.00928935 0.00528705 0.00976578
0.85 1.2039 0.00980237 0.0114166 0.00943378
0.9 1.59718 0.00585743 0.00689019 0.00682921
0.95 1.64296 0.0017407 0.0006973 0.00177774
1 1.59918 0.000883172 -0.00101236 0.000872935
1.05 1.55506 0.000606631 0.000599359 0.000603857
1.1 1.51183 0.000461635 -8.24312e-05 0.000460542
1.15 1.47028 0.000372741 -0.000269107 0.000374072
1.2 1.43086 0.000314138 -0.00019178 0.000304381
1.25 1.39213 0.000266916 8.03234e-06 0.000264033
1.3 1.35523 0.000232162 -0.000597148 0.000226453
1.35 1.31954 0.000210514 0.000380956 0.000203456
1.4 1.28536 0.000185177 -9.30644e-05 0.000181812
1.45 1.252 0.00016738 0.000184222 0.000163925
1.5 1.22019 0.000151476 0.000335578 0.000150622
1.55 1.18975 0.00013799 -0.000341395 0.000134108
1.6 1.15999 0.000124752 -0.000129866 0.000123938
1.65 1.13182 0.000114985 4.44943e-05 0.000112215
1.7 1.10452 0.000107533 -7.62543e-06 0.0001055
1.75 1.07828 9.63998e-05 1.05995e-05 9.73481e-05
1.8 1.05321 8.89081e-05 2.25694e-05 8.99605e-05
1.85 1.02883 8.34645e-05 -0.000262628 8.68115e-05
1.9 1.0055 7.6571e-05 2.74318e-05 8.05875e-05
1.95 0.983331 7.25804e-05 -0.000136197 7.55866e-05
2 0.961621 6.67161e-05 -3.15897e-05 7.08654e-05
