#1degrees of freedom #2degrees of freedom
0.996 -5.55903916963979e-06 1.51179928634175e-06 0.0167586551548539 0.996 -1.39625184688539e-06 1.73506472040768e-06 0.0919738541897773
0.9962 -9.79779746994738e-06 1.11609973075525e-05 0.411479552094404 0.9962 -9.56246226887673e-07 5.17239483185112e-06 0.374703206723833
0.9964 4.80401591140533e-06 1.6870876341608e-06 0.00804025751347687 0.9964 -1.26425031043707e-06 2.39202651532081e-06 0.0712825948331501
0.9966 1.01527003718513e-05 1.06068084635361e-06 0.0026392578410869 0.9966 2.54708750708543e-06 2.96854346065694e-06 0.0895378919526235
0.9968 -1.06282676208637e-06 4.3694036359539e-06 0.0204835420109073 0.9968 1.19435030647435e-06 1.71401768256601e-06 0.0137851161764488
0.997 -1.2229864207106e-06 1.1181406599697e-06 0.000821097879702455 0.997 6.95617322364835e-07 7.48394583329249e-07 0.00190801035534708
0.9972 3.7669985278707e-07 2.4318551173803e-06 0.0018039424370575 0.9972 -5.5089026864146e-07 7.31413122486471e-07 0.00105715414993406
0.9974 1.16519571947784e-05 7.29757051236204e-06 0.0272944702404293 0.9974 1.10552675140933e-05 2.44294400217005e-06 0.0137645434137554
0.9976 2.28288452061562e-05 5.31015781962027e-06 0.00606842250888474 0.9976 7.55293866859837e-06 5.1613783562811e-06 0.0333557310678445
0.9978 2.32035904226451e-06 1.68190044337695e-05 0.0417651903512767 0.9978 1.30908617912312e-05 6.10463463864885e-06 0.0312744390029804
0.998 0.000106094716233709 2.29200215141753e-05 0.0425232024500432 0.998 4.07289060275965e-05 2.56555404604623e-05 0.24280413913911
0.9982 0.000118291495004248 4.46286067567213e-07 7.28172487656584e-06 0.9982 5.75831718024165e-05 1.90441123013133e-05 0.0806337707078463
0.9984 0.000161127862989515 4.53326859583693e-05 0.0458202951590178 0.9984 0.000116249152715087 2.37411653635241e-05 0.0524406099394512
0.9986 9.02805567450338e-05 9.36795997410935e-05 0.231195825725593 0.9986 0.00016205779905189 4.19879813843373e-05 0.203526430170092
0.9988 0.000357114247443923 2.33790231417371e-05 0.0089124950249358 0.9988 0.000341587285569823 9.52788939487551e-06 0.0069534297942685
0.999 0.000544203273316179 2.73802037471672e-06 8.7686049623369e-05 0.999 0.000504365002687644 1.45099248775762e-05 0.0117789532592654
0.9992 0.000883741759230875 5.87716005711229e-05 0.0340638053498943 0.9992 0.000833377239320378 2.76700146340699e-05 0.0332188379325211
0.9994 0.00137336962694545 0.000171054786522498 0.257557476242369 0.9994 0.00125986508360166 7.00410283958974e-05 0.200996413171158
0.9996 0.00197659830247771 6.79877056105199e-05 0.0567630421528903 0.9996 0.00174043631008281 8.42808686543092e-05 0.4525890464191
0.9998 0.00251336534709292 7.45160080690767e-05 0.1831963135697 0.9998 0.00225147424445601 9.90183868419813e-05 1.52711023268
1.0 0.00306979541623575 4.88704978912148e-05 0.983019187996522 1.0 0.00261961658565617 7.37500389524711e-05 44.4123862067941
1.0002 0.0037861309352665 0.000116485281102062 1.22541439607826 1.0002 0.00347840401736632 0.000120813387507983 6.07394727438634
1.0004 0.00436664005175211 0.000166209920315965 0.700478019009377 1.0004 0.00409304532756432 0.000117824493920366 1.57286246258735
1.0006 0.00516455635399236 3.63086002123125e-05 0.0160969362907713 1.0006 0.00467274376095387 0.000184887614645978 1.90037283022179
1.0008 0.00591671281977247 0.000101849809220604 0.0830523552219909 1.0008 0.00529806786549278 0.000229757354829717 1.98742581672357
1.001 0.00647785327993489 0.000335073997040279 1.37508454021783 1.001 0.00570067918679494 0.000292726913375455 5.29961339620601
