0 1.76502 0.000725111 9.51702e-19 1.20221e-18
0.05 1.76593 0.000743502 -8.32733e-05 0.0001211
0.1 1.77284 0.000781254 -0.000118975 0.00025752
0.15 1.78231 0.000845767 0.000340379 0.000431488
0.2 1.79578 0.00100743 0.00124161 0.00068141
0.25 1.81267 0.00138669 -0.00174015 0.00114769
0.3 1.82815 0.00417285 -0.00559595 0.00393739
0.35 1.64971 0.00758646 0.0136366 0.00782438
0.4 1.26916 0.0150806 0.000293936 0.0106525
0.45 0.888382 0.0102657 -0.00101233 0.012295
0.5 0.611734 0.00778559 0.0028079 0.00796327
0.55 0.429398 0.0140186 0.00374587 0.0064099
0.6 0.254977 0.00552983 0.00533678 0.00552582
0.65 0.141233 0.00918748 -0.00410298 0.00437908
0.7 0.061044 0.00437031 -0.00644646 0.00462598
0.75 -0.0128185 0.0043176 -0.00197203 0.00363644
0.8 -0.0647709 0.00267254 -0.000942811 0.00285238
0.85 -0.10891 0.00240486 -0.00139651 0.00245503
0.9 -0.141811 0.00177527 -0.000807638 0.00188275
0.95 -0.166352 0.00130757 -0.000912164 0.00137704
1 -0.181947 0.000983856 4.0984e-05 0.00111743
1.05 -0.186953 0.00152822 0.000296763 0.000659474
1.1 -0.181287 0.000272244 -0.000365759 0.000277794
1.15 -0.17384 0.00016302 -0.000395034 0.000207779
1.2 -0.166035 0.000109162 0.000160672 0.000118694
1.25 -0.15818 8.53485e-05 4.37886e-05 8.56445e-05
1.3 -0.150813 6.46324e-05 -0.000101923 6.70919e-05
1.35 -0.143746 5.32401e-05 -1.93856e-05 5.56174e-05
1.4 -0.136922 4.50307e-05 5.75058e-05 4.80966e-05
1.45 -0.130712 3.97429e-05 -1.12853e-05 4.1697e-05
1.5 -0.124743 3.45669e-05 -3.95815e-06 3.72132e-05
1.55 -0.119126 2.92988e-05 -4.82536e-05 3.35138e-05
1.6 -0.113832 2.63376e-05 -7.51918e-06 2.95722e-05
1.65 -0.108831 2.38083e-05 -2.70793e-05 2.67901e-05
1.7 -0.10412 2.12882e-05 -1.84494e-05 2.45406e-05
1.75 -0.099682 1.87976e-05 3.16026e-05 2.2623e-05
1.8 -0.0954764 1.68188e-05 -8.79015e-06 2.07069e-05
1.85 -0.0914924 1.56246e-05 -1.85237e-05 1.9297e-05
1.9 -0.0877649 1.41165e-05 1.42184e-05 1.76439e-05
1.95 -0.0842341 1.29399e-05 2.86292e-05 1.6231e-05
2 -0.0808481 1.17676e-05 1.30479e-06 1.52355e-05
