0 4.77142e-11 5.89141e-11 5.69763e-05 0.00110707
0.05 0.0632305 0.0443952 0.0281716 0.0375138
0.1 0.00920337 0.109786 0.20546 0.105606
0.15 0.230114 0.136414 0.0759163 0.116084
0.2 0.599898 0.161767 0.0607223 0.167127
0.25 0.23876 0.247248 0.0388734 0.244223
0.3 0.659915 0.19138 -0.18839 0.186647
0.35 0.517146 0.216849 -0.145743 0.184124
0.4 0.611227 0.145201 -0.137527 0.172588
0.45 0.852016 0.253232 0.492255 0.227344
0.5 0.553323 0.192061 0.0985939 0.157746
0.55 1.03596 0.12735 -0.258547 0.165186
0.6 1.34969 0.170742 0.119361 0.1396
0.65 1.25593 0.158157 0.0870127 0.129018
0.7 1.12653 0.187186 0.357725 0.421081
0.75 1.52184 0.0952774 -0.198792 0.0898152
0.8 1.56451 0.0760445 0.158564 0.101048
0.85 1.70467 0.0530976 -0.00280391 0.0515326
0.9 1.81074 0.0395466 0.0066622 0.0405529
0.95 1.86704 0.0292666 -0.0246961 0.0274097
1 1.87388 0.024287 -0.0213035 0.0210262
1.05 1.86982 0.00840987 0.00763524 0.00939757
1.1 1.82842 0.00371605 -0.00570358 0.0065589
1.15 1.75506 0.00231011 0.00181085 0.00237059
1.2 1.68644 0.0015566 -0.0064334 0.00162748
1.25 1.61266 0.00119051 0.00798646 0.00126915
1.3 1.54723 0.000978523 -0.00140484 0.00109509
1.35 1.49202 0.000837873 -0.00381526 0.000957318
1.4 1.44047 0.000721032 0.00199884 0.000847546
1.45 1.388 0.000644636 -0.00433095 0.000778677
1.5 1.34451 0.000568709 0.000673483 0.000718352
1.55 1.29908 0.000510823 -0.00133727 0.000657845
1.6 1.2562 0.000463396 0.00248655 0.000614334
1.65 1.21541 0.000427551 0.00353753 0.000571049
1.7 1.18168 0.000385506 0.00403338 0.000545517
1.75 1.14975 0.000350522 -0.000713851 0.000511491
1.8 1.11727 0.000326987 0.00185578 0.00048256
1.85 1.08492 0.000300893 -0.00110614 0.000460015
1.9 1.06013 0.000279129 0.00216934 0.000435318
1.95 1.0299 0.00025847 -0.000806697 0.000411013
2 1.00441 0.000239914 0.00117526 0.000393584
