0 -0.00314754 0.00348149 0.0058447 0.00608363
0.05 0.1438 0.129732 -0.0552164 0.159186
0.1 -0.157516 0.265296 0.412231 0.383601
0.15 0.168507 0.34363 0.431464 0.346261
0.2 -0.427141 0.461666 0.638731 0.388445
0.25 0.230349 0.372604 0.0595104 0.373471
0.3 0.652482 0.416571 0.385419 0.403035
0.35 1.09176 1.29062 0.779828 0.798564
0.4 1.40223 0.53044 0.355606 0.43105
0.45 1.78279 0.397106 -1.18716 1.49963
0.5 0.743877 0.355004 -0.39935 0.409387
0.55 1.39033 0.465929 -0.887535 0.388728
0.6 1.30932 0.29949 0.0063327 0.296894
0.65 0.990643 0.375626 -0.0234597 0.396664
0.7 1.23534 0.254713 -0.33237 0.25263
0.75 1.76104 0.302127 0.133187 0.529158
0.8 1.86099 0.316775 -0.328771 0.259509
0.85 1.72911 0.138829 -0.163156 0.170852
0.9 1.92509 0.120015 0.19259 0.0980793
0.95 1.89001 0.0640223 0.0862708 0.0703781
1 1.9142 0.0344258 0.0409864 0.0468862
1.05 1.87323 0.0257623 0.0228727 0.0315869
1.1 1.83646 0.0111437 0.00519837 0.0117323
1.15 1.75515 0.00666925 -0.00241959 0.00719797
1.2 1.68299 0.00476331 -0.00921001 0.00520266
1.25 1.61668 0.00375183 -0.00660089 0.00407494
1.3 1.55045 0.00315788 0.00270724 0.0035207
1.35 1.49231 0.00266364 -0.00665835 0.00305424
1.4 1.44324 0.00228285 0.00356921 0.00267381
1.45 1.38918 0.00202327 -0.000365566 0.00248413
1.5 1.33957 0.00180968 -0.00206992 0.00226938
1.55 1.29658 0.00163547 0.00270914 0.00210169
1.6 1.25491 0.00145631 0.000469503 0.00198168
1.65 1.22007 0.00132559 0.00258913 0.00181218
1.7 1.1835 0.00121561 0.00342916 0.00168856
1.75 1.14902 0.00112938 -0.00402173 0.00163056
1.8 1.11741 0.00104186 -0.00281309 0.00151857
1.85 1.08517 0.000964458 0.000572564 0.00144245
1.9 1.05668 0.000886644 -0.000201942 0.00136108
1.95 1.02903 0.000817802 0.00150878 0.00129887
2 1.0033 0.000750027 -0.000966896 0.00123949
