0.000000e+00 0.000000e+00
5.590170e+00 3.151301e-06
7.905694e+00 1.014438e-06
9.682458e+00 -2.888929e-06
1.118034e+01 -3.971248e-06
1.250000e+01 -7.600461e-06
1.369306e+01 -1.103577e-05
1.479020e+01 -1.360227e-05
1.581139e+01 -1.653749e-05
1.677051e+01 -1.925581e-05
1.767767e+01 -2.174620e-05
1.854050e+01 -2.465805e-05
1.936492e+01 -2.786417e-05
2.015564e+01 -3.023097e-05
2.091650e+01 -3.262120e-05
2.165064e+01 -3.527270e-05
2.236068e+01 -3.801695e-05
2.304886e+01 -4.065171e-05
2.371708e+01 -4.311436e-05
2.436699e+01 -4.564429e-05
2.500000e+01 -4.845600e-05
2.561738e+01 -5.119030e-05
2.622022e+01 -5.358867e-05
2.680951e+01 -5.617637e-05
2.738613e+01 -5.868306e-05
2.795085e+01 -6.127746e-05
2.850439e+01 -6.367757e-05
2.904738e+01 -6.614697e-05
2.958040e+01 -6.870367e-05
3.010399e+01 -7.127265e-05
3.061862e+01 -7.355528e-05
3.112475e+01 -7.605979e-05
3.162278e+01 -7.869685e-05
3.211308e+01 -8.114400e-05
3.259601e+01 -8.341961e-05
3.307189e+01 -8.587836e-05
3.354102e+01 -8.855556e-05
3.400368e+01 -9.053990e-05
3.446012e+01 -9.332702e-05
3.491060e+01 -9.562368e-05
3.535534e+01 -9.738604e-05
3.579455e+01 -1.004079e-04
3.622844e+01 -1.028297e-04
3.665720e+01 -1.052176e-04
3.708099e+01 -1.076893e-04
3.750000e+01 -1.100310e-04
3.791438e+01 -1.124616e-04
3.832427e+01 -1.147405e-04
3.872983e+01 -1.171568e-04
3.913119e+01 -1.195768e-04
3.952847e+01 -1.219403e-04
3.992180e+01 -1.243217e-04
4.031129e+01 -1.266706e-04
4.069705e+01 -1.290376e-04
4.107919e+01 -1.313187e-04
4.145781e+01 -1.337508e-04
4.183300e+01 -1.360840e-04
4.220486e+01 -1.384199e-04
4.257347e+01 -1.408067e-04
4.293891e+01 -1.431357e-04
4.330127e+01 -1.454477e-04
4.366062e+01 -1.477698e-04
4.401704e+01 -1.502212e-04
4.437060e+01 -1.524175e-04
4.472136e+01 -1.547632e-04
4.506939e+01 -1.588313e-04
4.541476e+01 -1.583082e-04
4.575751e+01 -1.616615e-04
4.609772e+01 -1.642314e-04
4.643544e+01 -1.664750e-04
4.677072e+01 -1.686820e-04
4.710361e+01 -1.708758e-04
4.743416e+01 -1.733844e-04
4.776243e+01 -1.758026e-04
4.808846e+01 -1.781395e-04
4.841229e+01 -1.802629e-04
4.873397e+01 -1.826124e-04
4.905354e+01 -1.849845e-04
4.937104e+01 -1.873297e-04
4.968652e+01 -1.895344e-04
5.000000e+01 -1.919028e-04
5.031153e+01 -1.943010e-04
5.062114e+01 -1.964764e-04
5.092887e+01 -1.987191e-04
5.123475e+01 -2.011147e-04
5.153882e+01 -2.035028e-04
5.184110e+01 -2.056664e-04
5.214163e+01 -2.079232e-04
5.244044e+01 -2.103475e-04
5.273756e+01 -2.128755e-04
5.303301e+01 -2.147301e-04
5.332682e+01 -2.171371e-04
5.361903e+01 -2.195587e-04
5.390965e+01 -2.216119e-04
5.419871e+01 -2.238999e-04
5.448624e+01 -2.263407e-04
5.477226e+01 -2.285602e-04
5.505679e+01 -2.309173e-04
5.533986e+01 -2.334665e-04
5.562149e+01 -2.352756e-04
5.590170e+01 -2.376888e-04
5.618051e+01 -2.401459e-04
5.645795e+01 -2.420364e-04
5.673403e+01 -2.445071e-04
5.700877e+01 -2.468666e-04
5.728220e+01 -2.496221e-04
5.755432e+01 -2.512203e-04
5.782517e+01 -2.536575e-04
5.809475e+01 -2.561227e-04
5.836309e+01 -2.580430e-04
5.863020e+01 -2.603464e-04
5.889609e+01 -2.627719e-04
5.916080e+01 -2.656186e-04
5.942432e+01 -2.669967e-04
5.968668e+01 -2.695471e-04
5.994789e+01 -2.722854e-04
6.020797e+01 -2.741641e-04
6.046693e+01 -2.763898e-04
6.072479e+01 -2.786017e-04
6.098155e+01 -2.808636e-04
6.123724e+01 -2.831937e-04
6.149187e+01 -2.853386e-04
6.174545e+01 -2.876467e-04
6.199798e+01 -2.899444e-04
6.224950e+01 -2.921834e-04
