0.	0.
0.002	0.3770206689735516
0.004	0.7159180233249122
0.006	0.9938376437558094
0.008	1.2068917201077756
0.01	1.363707001866759
0.012	1.4771862599886374
0.014	1.5593989129452135
0.016	1.6197487114437177
0.018000000000000002	1.6649353464025352
0.02	1.6995306920754805
0.022	1.7266049642217263
0.024	1.7482217013535497
0.026000000000000002	1.7657839171926843
0.028	1.780262831956727
0.03	1.7923452788296141
0.032	1.8025280412382794
0.034	1.8111784887138642
0.036000000000000004	1.8185740076397956
0.038	1.8249280640992653
0.04	1.8304077612261547
0.042	1.835145908016735
0.044	1.8392494851873071
0.046	1.842805700993298
0.048	1.8458864034348395
0.05	1.8485513498965502
0.052000000000000005	1.8508506678379035
0.054	1.8528267328062544
0.056	1.8545156200301487
0.058	1.8559482393656737
0.06	1.857151231964327
0.062	1.8581476854476593
0.064	1.8589577093065597
0.066	1.8595989015578658
0.068	1.860086730012853
0.07	1.860434845920016
0.07200000000000001	1.8606553436238744
0.074	1.8607589768125883
0.076	1.8607553396149048
0.078	1.860653019054406
0.08	1.8604597240214722
0.082	1.8601823948868268
0.084	1.859827297069445
0.08600000000000001	1.8594001012389605
0.088	1.8589059523316267
0.09	1.8583495291753427
0.092	1.8577350961044397
0.094	1.8570665479525241
0.096	1.856347449318512
0.098	1.855581068743358
0.1	1.8547704088841777
0.10200000000000001	1.8539182330829886
0.10400000000000001	1.8530270887102436
0.106	1.8520993278830622
0.108	1.8511371258306872
0.11	1.8501424972365133
0.112	1.8491173107380374
0.114	1.8480633019895125
0.116	1.8469820852916592
0.11800000000000001	1.8458751639577482
0.12	1.8447439397394134
0.122	1.8435897212513117
0.124	1.8424137315809583
0.126	1.841217115164845
0.128	1.8400009440098801
0.13	1.838766223334638
0.132	1.8375138966898525
0.134	1.8362448506161493
0.136	1.8349599188845538
0.138	1.8336598863637918
0.14	1.8323454925534055
0.14200000000000002	1.8310174348134072
0.14400000000000002	1.8296763713229998
0.146	1.8283229237920808
0.148	1.8269576799515768
0.15	1.8255811958419401
0.152	1.824193997919047
0.154	1.8227965849942314
0.156	1.8213894300242839
0.158	1.8199729817625627
0.16	1.8185476662867472
0.162	1.8171138884107259
0.164	1.815672032994023
0.166	1.814222466153947
0.168	1.8127655363912394
0.17	1.8113015756352762
0.17200000000000001	1.8098309002158033
0.17400000000000002	1.8083538117669093
0.176	1.8068705980689719
0.178	1.8053815338332158
0.18	1.8038868814335782
0.182	1.8023868915899453
0.184	1.8008818040063308
0.186	1.7993718479677154
0.188	1.797857242898339
0.19	1.7963381988844491
0.192	1.794814917164226
0.194	1.7932875905870858
0.196	1.7917564040446463
0.198	1.7902215348750075
0.2	1.7886831532444478
0.202	1.787141422502616
0.20400000000000001	1.7855964995206595
0.20600000000000002	1.7840485350058568
0.20800000000000002	1.7824976738020513
0.21	1.7809440551690716
0.212	1.779387813048311
0.214	1.7778290763117652
0.216	1.7762679689995424
0.218	1.7747046105415318
0.22	1.773139115969304
0.222	1.7715715961138574
0.224	1.770002157795111
0.226	1.7684309040000838
0.228	1.7668579340517914
0.23	1.7652833437693805
0.232	1.7637072256197075
0.234	1.7621296688618466
0.23600000000000002	1.7605507596827918
0.23800000000000002	1.7589705813277747
0.24	1.7573892142227385
0.242	1.7558067360920153
0.244	1.7542232220691027
0.246	1.7526387436401532
0.248	1.751053374555884
0.25	1.749467179304745
0.252	1.7478802260114268
0.254	1.7462925747883538
0.256	1.744704290828597
0.258	1.7431154326369607
0.26	1.7415260580288552
0.262	1.7399362230175648
0.264	1.738345981882358
0.266	1.7367553872340669
0.268	1.735164490077362
0.27	1.733573339870461
0.272	1.7319819845771594
0.274	1.7303904707434374
0.276	1.7287988435123234
0.278	1.727207146706967
0.28	1.7256154228455403
0.28200000000000003	1.7240237132286405
0.28400000000000003	1.722432057952415
0.28600000000000003	1.7208404959496375
0.28800000000000003	1.719249065064782
0.29	1.717657802042206
0.292	1.716066742603124
0.294	1.7144759214420673
0.296	1.7128853723057242
0.298	1.711295127996948
0.3	1.7097052204125283
0.302	1.708115680573927
0.304	1.7065265386554194
0.306	1.704937824011149
0.308	1.70334956520278
0.31	1.7017617900244824
0.312	1.7001745255285547
0.314	1.6985877980475532
0.316	1.6970016332169167
0.318	1.6954160559982778
0.32	1.6938310906993173
0.322	1.6922467609951792
0.324	1.690663089946437
0.326	1.6890801000187448
0.328	1.687497813100807
0.33	1.685916250521861
0.332	1.6843354330682638
0.334	1.682755380999882
0.336	1.6811761140655423
0.338	1.67959765151825
0.34	1.6780200121294633
0.342	1.6764432142033316
0.34400000000000003	1.6748672755900853
0.34600000000000003	1.6732922136990562
0.34800000000000003	1.6717180455114111
0.35000000000000003	1.6701447875922009
0.352	1.6685724561020385
0.354	1.6670010668086015
0.356	1.6654306350975883
0.358	1.6638611759830992
0.36	1.6622927041181448
0.362	1.6607252338043823
0.364	1.65915877900169
0.366	1.657593353337535
0.368	1.6560289701158653
0.37	1.6544656423256228
0.372	1.6529033826494746
0.374	1.651342203471545
0.376	1.649782116885599
0.378	1.6482231347023364
0.38	1.6466652684570084
0.382	1.6451085294165109
0.384	1.6435529285863868
0.386	1.6419984767166294
0.388	1.6404451843086687
0.39	1.6388930616247745
0.392	1.6373421186874886
0.394	1.635792365293451
0.396	1.634243811009704
0.398	1.6326964651887204
0.4	1.6311503369668232
0.402	1.629605435276091
