#1degrees of freedom #2degrees of freedom
0.996 1.33733598560056e-07 1.24431468549592e-08 426980636126.533 0.996 8.19853229550643e-08 4.40940116431211e-09 3956621190634.19
0.9962 2.43666131646158e-07 2.26713587808797e-08 128557476670.546 0.9962 1.49385801249074e-07 8.03343786814736e-09 1191164334118.53
0.9964 4.4395239491239e-07 4.13023910863041e-08 38690515312.095 0.9964 2.72175469421866e-07 1.46365412774125e-08 358563388803.787
0.9966 8.08815862147257e-07 7.52362714977789e-08 11637881008.8497 0.9966 4.9588928163429e-07 2.66627030632109e-08 107865716245.786
0.9968 1.47340433100847e-06 1.36997175164185e-07 3495737321.32419 0.9968 9.03425908484752e-07 4.85621741189226e-08 32418801730.2764
0.997 2.68347510986404e-06 2.49367121243956e-07 1048101443.3571 0.997 1.64558922114461e-06 8.8419971196277e-08 9726807088.20767
0.9972 4.88544395304387e-06 4.53524957035364e-07 313075461.633816 0.9972 2.99669396359152e-06 1.6088072209534e-07 2908787379.22618
0.9974 8.88811467979488e-06 8.23534199535523e-07 92886218.2518707 0.9974 5.45462452379437e-06 2.92376254382419e-07 864812173.709668
0.9976 1.61502645365905e-05 1.49100479714903e-06 27218749.9315503 0.9976 9.91963377055083e-06 5.30283140140794e-07 254521644.751712
0.9978 2.92786605879896e-05 2.68568381152868e-06 7806363.66101273 0.9978 1.80113341379917e-05 9.58083536087054e-07 73542962.3988017
0.998 5.28615986602685e-05 4.79397334397796e-06 2157692.83597468 0.998 3.26124426235937e-05 1.71927654198268e-06 20589673.4027376
0.9982 9.47503919459942e-05 8.42048498751619e-06 560819.722546555 0.9982 5.87493373871623e-05 3.04966381789115e-06 5475861.49407619
0.9984 0.000167675055975524 1.43875825888117e-05 132590.151011299 0.9984 0.00010489372631233 5.30189448796001e-06 1345725.03306006
0.9986 0.000290381342322442 2.34668029085377e-05 27472.3058919288 0.9986 0.00018441118735079 8.92112912535022e-06 297630.533868412
0.9988 0.000485428193610249 3.55107988154807e-05 4870.68454784015 0.9988 0.000316078065162205 1.42401606266177e-05 58573.3226483165
0.999 0.000769814460807773 4.78578984331569e-05 746.304311337706 0.999 0.00052080982700598 2.10201556982937e-05 10613.742315625
0.9992 0.00113972411440783 5.49099657135584e-05 105.794366482397 0.9992 0.000812360849847451 2.79686899681839e-05 1959.74348480437
0.9994 0.0015696008116251 5.25590265395314e-05 16.1424092563599 0.9994 0.00118646064366568 3.34327866490967e-05 443.386914740574
0.9996 0.00203663046981149 4.3302513384317e-05 3.29450090918024 0.9996 0.00162112987295511 3.72801718711361e-05 155.725255381707
0.9998 0.00252654702546852 2.9582653368311e-05 0.886876614704732 0.9998 0.00208762695085726 4.058345682805e-05 99.723121042464
1.0 0.00301520312661925 8.32951226098906e-06 0.0792669029757672 1.0 0.00256243546738971 4.33417237307755e-05 119.289585264312
1.0002 0.00349784953172123 1.66014352727022e-05 0.944437865179399 1.0002 0.00303937955438005 4.74097148592018e-05 368.306706185962
1.0004 0.00404397410911996 6.29884338470365e-06 12.7474827083361 1.0004 0.00348892088323999 6.77114483660729e-06 49513.9088029071
1.0006 0.00467340080963995 1.68038738178894e-05 0.712389187134527 1.0006 0.0039955582327501 5.88737983447176e-05 588.692636977246
1.0008 0.00536142204649647 8.00917478206137e-05 8.33412795809855 1.0008 0.00445086717589895 8.46394904291316e-05 552.004897593355
1.001 0.00598116333282856 0.000148577420164249 34.0863394995508 1.001 0.00482356568164046 0.00011141083130598 1070.4742665827
