0.000000e+00 0.000000e+00
5.590170e+00 -8.069089e-06
7.905694e+00 -1.606059e-05
9.682458e+00 -2.397449e-05
1.118034e+01 -3.181079e-05
1.250000e+01 -3.956946e-05
1.369306e+01 -4.725050e-05
1.479020e+01 -5.485390e-05
1.581139e+01 -6.237966e-05
1.677051e+01 -6.982776e-05
1.767767e+01 -7.719819e-05
1.854050e+01 -8.449096e-05
1.936492e+01 -9.170604e-05
2.015564e+01 -9.884345e-05
2.091650e+01 -1.059032e-04
2.165064e+01 -1.128852e-04
2.236068e+01 -1.197895e-04
2.304886e+01 -1.266161e-04
2.371708e+01 -1.333650e-04
2.436699e+01 -1.400362e-04
2.500000e+01 -1.466297e-04
2.561738e+01 -1.531454e-04
2.622022e+01 -1.595835e-04
2.680951e+01 -1.659438e-04
2.738613e+01 -1.722264e-04
2.795085e+01 -1.784313e-04
2.850439e+01 -1.845584e-04
2.904738e+01 -1.906078e-04
2.958040e+01 -1.965795e-04
3.010399e+01 -2.024735e-04
3.061862e+01 -2.082898e-04
3.112475e+01 -2.140283e-04
3.162278e+01 -2.196891e-04
3.211308e+01 -2.252722e-04
3.259601e+01 -2.307775e-04
3.307189e+01 -2.362052e-04
3.354102e+01 -2.415551e-04
3.400368e+01 -2.468274e-04
3.446012e+01 -2.520219e-04
3.491060e+01 -2.571388e-04
3.535534e+01 -2.621779e-04
3.579455e+01 -2.671394e-04
3.622844e+01 -2.720231e-04
3.665720e+01 -2.768292e-04
3.708099e+01 -2.815576e-04
3.750000e+01 -2.862083e-04
3.791438e+01 -2.907814e-04
3.832427e+01 -2.952768e-04
3.872983e+01 -2.996946e-04
3.913119e+01 -3.040347e-04
3.952847e+01 -3.082972e-04
3.992180e+01 -3.124821e-04
4.031129e+01 -3.165893e-04
4.069705e+01 -3.206189e-04
4.107919e+01 -3.245709e-04
4.145781e+01 -3.284454e-04
4.183300e+01 -3.322422e-04
4.220486e+01 -3.359614e-04
4.257347e+01 -3.396031e-04
4.293891e+01 -3.431672e-04
4.330127e+01 -3.466538e-04
4.366062e+01 -3.500628e-04
4.401704e+01 -3.533943e-04
4.437060e+01 -3.566483e-04
4.472136e+01 -3.598247e-04
4.506939e+01 -3.629237e-04
4.541476e+01 -3.659452e-04
4.575751e+01 -3.688891e-04
4.609772e+01 -3.717557e-04
4.643544e+01 -3.745447e-04
4.677072e+01 -3.772563e-04
4.710361e+01 -3.798905e-04
4.743416e+01 -3.824473e-04
4.776243e+01 -3.849266e-04
4.808846e+01 -3.873286e-04
4.841229e+01 -3.896531e-04
4.873397e+01 -3.919003e-04
4.905354e+01 -3.940701e-04
4.937104e+01 -3.961626e-04
4.968652e+01 -3.981777e-04
5.000000e+01 -4.001156e-04
5.031153e+01 -4.019761e-04
5.062114e+01 -4.037593e-04
5.092887e+01 -4.054652e-04
5.123475e+01 -4.070939e-04
5.153882e+01 -4.086453e-04
5.184110e+01 -4.101195e-04
5.214163e+01 -4.115164e-04
5.244044e+01 -4.128362e-04
5.273756e+01 -4.140787e-04
5.303301e+01 -4.152441e-04
5.332682e+01 -4.163322e-04
5.361903e+01 -4.173433e-04
5.390965e+01 -4.182772e-04
5.419871e+01 -4.191339e-04
5.448624e+01 -4.199136e-04
5.477226e+01 -4.206162e-04
5.505679e+01 -4.212416e-04
5.533986e+01 -4.217901e-04
5.562149e+01 -4.222614e-04
5.590170e+01 -4.226558e-04
5.618051e+01 -4.229731e-04
5.645795e+01 -4.232134e-04
5.673403e+01 -4.233767e-04
5.700877e+01 -4.234631e-04
5.728220e+01 -4.234725e-04
5.755432e+01 -4.234050e-04
5.782517e+01 -4.232605e-04
5.809475e+01 -4.230392e-04
5.836309e+01 -4.227409e-04
5.863020e+01 -4.223658e-04
5.889609e+01 -4.219138e-04
5.916080e+01 -4.213850e-04
5.942432e+01 -4.207794e-04
5.968668e+01 -4.200969e-04
5.994789e+01 -4.193377e-04
6.020797e+01 -4.185017e-04
6.046693e+01 -4.175889e-04
6.072479e+01 -4.165994e-04
6.098155e+01 -4.155332e-04
6.123724e+01 -4.143902e-04
6.149187e+01 -4.131706e-04
6.174545e+01 -4.118743e-04
6.199798e+01 -4.105014e-04
6.224950e+01 -4.090518e-04
6.250000e+01 -4.075255e-04
6.274950e+01 -4.059227e-04
6.299802e+01 -4.042433e-04
6.324555e+01 -4.024874e-04
6.349213e+01 -4.006548e-04
6.373774e+01 -3.987458e-04
6.398242e+01 -3.967602e-04
6.422616e+01 -3.946981e-04
6.446898e+01 -3.925596e-04
6.471090e+01 -3.903446e-04
6.495191e+01 -3.880531e-04
6.519202e+01 -3.856852e-04
6.543126e+01 -3.832409e-04
6.566963e+01 -3.807202e-04
6.590713e+01 -3.781231e-04
6.614378e+01 -3.754497e-04
6.637959e+01 -3.726999e-04
6.661456e+01 -3.698738e-04
6.684871e+01 -3.669714e-04
6.708204e+01 -3.639928e-04
6.731456e+01 -3.609378e-04
6.754628e+01 -3.578066e-04
6.777721e+01 -3.545992e-04
6.800735e+01 -3.513155e-04
6.823672e+01 -3.479557e-04
6.846532e+01 -3.445197e-04
6.869316e+01 -3.410075e-04
6.892024e+01 -3.374192e-04
6.914658e+01 -3.337547e-04
6.937218e+01 -3.300142e-04
6.959705e+01 -3.261975e-04
6.982120e+01 -3.223048e-04
7.004463e+01 -3.183361e-04
7.026735e+01 -3.142913e-04
7.048936e+01 -3.101704e-04
7.071068e+01 -3.059736e-04
7.093130e+01 -3.017008e-04
7.115125e+01 -2.973521e-04
7.137051e+01 -2.929274e-04
7.158911e+01 -2.884268e-04
7.180703e+01 -2.838502e-04
7.202430e+01 -2.791978e-04
7.224092e+01 -2.744695e-04
7.245688e+01 -2.696654e-04
7.267221e+01 -2.647854e-04
7.288690e+01 -2.598296e-04
7.310096e+01 -2.547981e-04
7.331439e+01 -2.496907e-04
7.352721e+01 -2.445076e-04
7.373941e+01 -2.392487e-04
7.395100e+01 -2.339141e-04
7.416198e+01 -2.285038e-04
7.437237e+01 -2.230178e-04
