0 7.67773e-21 8.42057e-21 0.000295883 5.49474e-05
0.05 -0.0384178 1.65714e-05 -8.35742e-06 5.48491e-05
0.1 -0.0768956 3.40593e-05 -0.000159545 5.49142e-05
0.15 -0.115164 5.06274e-05 -0.000484529 5.73121e-05
0.2 -0.154358 6.90013e-05 0.000176612 5.98822e-05
0.25 -0.19377 8.74207e-05 -0.000223372 6.64256e-05
0.3 -0.233928 0.000109797 -0.000313071 7.57012e-05
0.35 -0.274317 0.000130946 1.27421e-05 9.04756e-05
0.4 -0.315262 0.000154379 7.63596e-05 0.000108419
0.45 -0.356537 0.000182705 -7.90639e-06 0.00013433
0.5 -0.400853 0.000215669 0.000385031 0.000165057
0.55 -0.443944 0.000250998 6.29734e-05 0.000200837
0.6 -0.487772 0.000293269 -0.00111081 0.000247137
0.65 -0.533398 0.000342824 -0.0016344 0.000299543
0.7 -0.580509 0.000403386 -0.000442769 0.000361558
0.75 -0.63047 0.000479629 -0.00230799 0.00044203
0.8 -0.682877 0.000568781 -0.000304914 0.000551955
0.85 -0.72976 0.000682621 -0.000774916 0.000673694
0.9 -0.782088 0.000845016 0.0027893 0.000838557
0.95 -0.838408 0.00107792 0.000856539 0.00108928
1 -0.895089 0.00146019 0.00348084 0.00145606
1.05 -0.948678 0.00230974 0.00130875 0.00236018
1.1 -0.845383 0.00732811 -0.019161 0.00814383
1.15 -0.309456 0.0165191 -0.00263545 0.0160696
1.2 0.42174 0.0176848 0.0178888 0.0194151
1.25 0.949905 0.0320807 0.0011909 0.019335
1.3 1.35323 0.0136956 -0.00756261 0.0146225
1.35 1.63654 0.00929383 0.0177063 0.00960483
1.4 1.7412 0.00470094 0.00124321 0.00603905
1.45 1.71729 0.00280998 -0.0174428 0.0026078
1.5 1.64666 0.00163092 -0.00871842 0.00172757
1.55 1.58585 0.00126467 -0.00438623 0.00138219
1.6 1.53261 0.00105643 -0.000127558 0.00118034
1.65 1.48067 0.000900172 0.00205663 0.00102615
1.7 1.43169 0.000771715 0.00146556 0.000922394
1.75 1.3841 0.000682887 -0.00543065 0.000831214
1.8 1.33774 0.000613665 0.000421287 0.000765824
1.85 1.29735 0.000543281 0.000984867 0.000695667
1.9 1.25493 0.000488176 0.00211657 0.000645539
1.95 1.21742 0.000438104 0.00399232 0.000599209
2 1.17957 0.000399067 0.00204735 0.000562525
