0 -0.0023776 0.00257739 -0.00173518 0.00353122
0.05 -0.264314 0.337008 -0.0702453 0.396717
0.1 -0.645338 0.681653 -0.319229 0.595853
0.15 0.340538 0.506903 -0.0531791 0.487358
0.2 -0.626506 0.626719 0.702729 0.699811
0.25 0.532477 1.28223 0.816469 1.22766
0.3 0.821253 0.610054 -0.271164 0.53753
0.35 0.881974 0.573754 0.111716 0.481383
0.4 1.65882 0.559111 0.479243 0.704073
0.45 1.63526 0.634972 0.0124043 0.530591
0.5 0.524769 0.547516 0.131957 0.472334
0.55 0.363748 0.438107 0.394359 0.41035
0.6 0.378156 0.402484 0.377056 0.498257
0.65 1.32284 0.421906 0.240931 0.387453
0.7 2.16791 0.392312 0.217955 0.364134
0.75 1.16587 0.354952 -0.431407 0.313776
0.8 0.928231 0.791547 0.360598 0.330419
0.85 1.91536 0.166876 -0.133824 0.19789
0.9 1.84254 0.148101 0.236546 0.136754
0.95 1.84026 0.0808771 0.0804292 0.09065
1 1.94107 0.084579 -0.0158329 0.0466167
1.05 1.89478 0.028952 -0.0195343 0.0166258
1.1 1.82182 0.00739042 -0.000362167 0.00721059
1.15 1.74752 0.00432072 -0.0118497 0.00457087
1.2 1.67393 0.00317607 -0.00165002 0.00345989
1.25 1.60817 0.00259481 0.00344901 0.00285068
1.3 1.54345 0.00217153 -0.0041257 0.00246948
1.35 1.4879 0.00187305 -0.000918019 0.00213104
1.4 1.43349 0.00161299 0.00289279 0.00189836
1.45 1.38508 0.00140861 -8.27947e-05 0.00172605
1.5 1.33881 0.0012762 0.000904967 0.00158825
1.55 1.2958 0.00114389 -0.000192917 0.00145564
1.6 1.25437 0.00102212 -0.000217444 0.0013853
1.65 1.21422 0.000941016 -0.00118949 0.00128135
1.7 1.18074 0.00086848 0.00045513 0.00120998
1.75 1.14576 0.00080226 -0.00181334 0.00113721
1.8 1.11318 0.000723213 0.000600278 0.00107149
1.85 1.08444 0.000664421 0.00045626 0.00103671
1.9 1.05378 0.000624188 -0.000504464 0.000976319
1.95 1.02833 0.000565792 0.00051769 0.000917677
2 1.00202 0.000537396 -0.00221094 0.000877343
